('42', '141', '2034-11-21 18:06:29', '1'),
('43', '130', '2033-12-16 02:40:00', '-1'),
('38', '63', '2028-05-15 12:15:08', '1'),
('31', '27', '2025-07-02 12:03:25', '-1'),
('9', '87', '2030-05-15 16:38:36', '1'),
('1', '49', '2027-03-22 00:04:50', '1'),
('37', '21', '2026-01-12 10:58:24', '1'),
('37', '139', '2034-09-06 03:36:42', '1'),
('30', '51', '2027-05-16 10:03:24', '1'),
('17', '3', '2024-05-12 21:14:10', '1'),
('39', '117', '2032-11-21 13:43:01', '1'),
('22', '23', '2025-01-10 17:39:39', '1'),
('45', '115', '2032-09-05 23:13:14', '1'),
('18', '98', '2031-04-26 05:26:08', '1'),
('38', '121', '2033-03-22 04:22:15', '-1'),
('4', '31', '2025-09-05 16:44:05', '-1'),
('28', '106', '2031-12-16 22:16:32', '1'),
('1', '57', '2027-11-21 11:37:20', '1'),
('45', '128', '2033-10-13 13:06:21', '1'),
('41', '116', '2032-10-13 10:54:37', '1'),
('38', '75', '2029-05-15 14:26:52', '-1'),
('24', '58', '2027-12-15 22:22:35', '1'),
('24', '98', '2031-04-26 05:26:08', '-1'),
('21', '88', '2030-06-10 18:30:52', '1'),
('14', '52', '2027-06-11 11:55:40', '-1'),
('48', '76', '2029-06-10 16:19:08', '-1'),
('7', '63', '2028-05-15 12:15:08', '1'),
('5', '6', '2023-08-11 10:28:21', '1'),
('19', '27', '2025-05-16 05:39:56', '1'),
('37', '35', '2026-01-12 10:58:24', '-1'),
('17', '70', '2028-12-16 15:41:20', '-1'),
('48', '50', '2027-04-26 20:39:12', '1'),
('47', '58', '2027-12-15 22:22:35', '1'),
('11', '141', '2034-11-21 18:06:29', '1'),
('15', '30', '2025-08-17 03:19:53', '1'),
('27', '78', '2029-08-16 12:06:49', '1'),
('6', '126', '2033-08-17 12:00:46', '1'),
('39', '102', '2031-08-16 16:30:17', '-1'),
('21', '117', '2032-11-21 13:43:01', '1'),
('38', '4', '2026-02-20 13:46:48', '1'),
('39', '58', '2027-12-15 22:22:35', '-1'),
('15', '136', '2034-06-11 18:24:49', '1'),
('7', '38', '2026-04-26 18:27:28', '1'),
('27', '38', '2026-04-26 18:27:28', '1'),
('32', '98', '2031-04-26 05:26:08', '1'),
('18', '8', '2024-06-21 00:02:34', '-1'),
('21', '98', '2031-04-26 05:26:08', '1'),
('19', '1', '2024-07-25 05:29:55', '-1'),
('13', '40', '2026-06-11 09:43:56', '1'),
('10', '47', '2027-01-10 22:03:07', '1'),
('43', '143', '2035-01-11 06:44:00', '-1'),
('11', '30', '2025-08-17 03:19:53', '1'),
('7', '103', '2031-09-06 21:01:30', '1'),
('13', '34', '2025-12-15 17:59:07', '1'),
('3', '95', '2031-01-11 21:57:04', '1'),
('18', '11', '2024-06-21 00:02:34', '1'),
('43', '51', '2027-05-16 10:03:24', '1'),
('26', '62', '2028-04-25 22:50:56', '1'),
('39', '121', '2033-03-22 04:22:15', '1'),
('6', '123', '2033-05-16 14:20:49', '1'),
('35', '145', '2035-03-20 17:38:42', '1'),
('10', '62', '2028-04-25 22:50:56', '1'),
('46', '53', '2027-07-22 05:51:05', '1'),
('28', '37', '2026-03-21 21:53:06', '-1'),
('3', '60', '2028-02-25 15:31:19', '1'),
('7', '46', '2026-12-15 20:10:51', '-1'),
('31', '47', '2027-01-10 22:03:07', '1'),
('49', '129', '2033-11-21 15:54:45', '1'),
('43', '107', '2032-01-12 00:08:48', '1'),
('8', '11', '2024-01-11 15:27:55', '1'),
('33', '112', '2032-06-11 14:01:21', '1'),
('38', '62', '2028-04-25 22:50:56', '1'),
('20', '59', '2028-01-11 00:14:51', '1'),
('50', '14', '2027-02-28 19:33:37', '1'),
('18', '131', '2034-01-11 04:32:16', '-1'),
('11', '48', '2027-02-25 13:19:35', '1'),
('33', '3', '2025-09-20 08:47:14', '1'),
('24', '49', '2027-03-22 00:04:50', '1'),
('34', '72', '2029-02-26 08:50:04', '1'),
('14', '45', '2026-11-21 09:25:36', '1'),
('25', '142', '2034-12-16 04:51:44', '1'),
('7', '42', '2026-08-17 05:31:37', '1'),
('20', '121', '2033-03-22 04:22:15', '-1'),
('49', '145', '2035-03-20 17:38:42', '-1'),
('47', '122', '2033-04-27 00:56:37', '1'),
('5', '42', '2026-08-17 05:31:37', '-1'),
('27', '40', '2026-06-11 09:43:56', '1'),
('27', '107', '2032-01-12 00:08:48', '1'),
('36', '108', '2032-02-26 15:25:16', '1'),
('8', '97', '2031-03-21 08:51:46', '1'),
('27', '97', '2031-03-21 08:51:46', '1'),
('16', '85', '2030-03-21 06:40:02', '1'),
('30', '16', '2025-06-30 20:56:24', '1'),
('10', '117', '2032-11-21 13:43:01', '-1'),
('45', '100', '2031-06-10 20:42:36', '1'),
('40', '102', '2031-08-16 16:30:17', '1'),
('45', '6', '2026-09-15 13:37:55', '1'),
('20', '135', '2034-05-16 16:32:33', '1'),
('11', '49', '2027-03-22 00:04:50', '1'),
('48', '8', '2026-12-20 17:31:54', '-1'),
('4', '77', '2029-07-21 10:14:33', '1'),
('25', '41', '2026-07-22 03:39:21', '1'),
('33', '75', '2029-05-15 14:26:52', '1'),
('1', '46', '2026-12-15 20:10:51', '-1'),
('48', '113', '2032-07-22 07:56:46', '1'),
('25', '129', '2033-11-21 15:54:45', '1'),
('19', '116', '2032-10-13 10:54:37', '1'),
('38', '35', '2026-02-20 13:46:48', '-1'),
('4', '120', '2033-02-25 17:37:00', '1'),
('49', '46', '2027-01-25 14:06:16', '1'),
('14', '16', '2024-06-11 05:20:28', '-1'),
('30', '130', '2033-12-16 02:40:00', '1'),
('48', '3', '2026-12-20 17:31:54', '1'),
('39', '3', '2026-03-25 04:07:08', '1'),
('33', '106', '2031-12-16 22:16:32', '1'),
('19', '101', '2031-07-21 14:38:01', '-1'),
('3', '116', '2032-10-13 10:54:37', '1'),
('41', '111', '2032-05-16 12:09:05', '-1'),
('45', '37', '2026-09-15 13:37:55', '-1'),
('7', '102', '2031-08-16 16:30:17', '1'),
('45', '64', '2028-06-10 14:07:24', '1'),
('38', '38', '2026-04-26 18:27:28', '-1'),
('22', '108', '2032-02-26 15:25:16', '1'),
('22', '71', '2029-01-11 17:33:36', '1'),
('28', '9', '2025-04-20 03:47:40', '1'),
('7', '76', '2029-06-10 16:19:08', '1'),
('43', '65', '2028-07-21 08:02:49', '1'),
('39', '21', '2026-03-25 04:07:08', '1'),
('6', '6', '2023-08-11 10:28:21', '1'),
('32', '124', '2033-06-11 16:13:05', '-1'),
('36', '7', '2025-12-09 05:31:03', '-1'),
('9', '140', '2034-10-13 15:18:05', '-1'),
('9', '116', '2032-10-13 10:54:37', '-1'),
('3', '51', '2027-05-16 10:03:24', '1'),
('50', '89', '2030-07-21 12:26:17', '1'),
('21', '49', '2027-03-22 00:04:50', '1'),
('20', '45', '2026-11-21 09:25:36', '1'),
('41', '31', '2026-05-03 06:55:32', '1'),
('4', '17', '2024-07-21 23:15:53', '-1'),
('48', '22', '2026-12-20 17:31:54', '1'),
('41', '8', '2026-05-03 06:55:32', '1'),
('9', '129', '2033-11-21 15:54:45', '-1'),
('12', '56', '2027-10-13 08:48:56', '-1'),
('28', '5', '2025-04-20 03:47:40', '-1'),
('50', '47', '2027-02-28 19:33:37', '1'),
('46', '12', '2026-10-08 09:16:09', '-1'),
('20', '73', '2029-03-21 04:28:18', '-1'),
('46', '73', '2029-03-21 04:28:18', '-1'),
('18', '44', '2026-10-13 06:37:12', '1'),
('30', '11', '2025-06-30 20:56:24', '1'),
('6', '136', '2034-06-11 18:24:49', '-1'),
('13', '71', '2029-01-11 17:33:36', '1'),
('30', '127', '2033-09-06 01:24:58', '1'),
('10', '60', '2028-02-25 15:31:19', '-1'),
('1', '116', '2032-10-13 10:54:37', '1'),
('37', '63', '2028-05-15 12:15:08', '-1'),
('10', '65', '2028-07-21 08:02:49', '-1'),
('20', '101', '2031-07-21 14:38:01', '-1'),
('25', '17', '2025-01-15 15:00:42', '1'),
('10', '52', '2027-06-11 11:55:40', '1'),
('7', '117', '2032-11-21 13:43:01', '1'),
('36', '57', '2027-11-21 11:37:20', '1'),
('25', '45', '2026-11-21 09:25:36', '1'),
('40', '16', '2026-04-30 00:41:30', '1'),
('40', '135', '2034-05-16 16:32:33', '-1'),
('23', '30', '2025-08-17 03:19:53', '1'),
('31', '56', '2027-10-13 08:48:56', '-1'),
('31', '35', '2026-01-10 19:51:23', '1'),
('13', '21', '2024-11-21 05:02:08', '-1'),
('2', '76', '2029-06-10 16:19:08', '1'),
('25', '71', '2029-01-11 17:33:36', '1'),
('32', '146', '2035-04-27 05:20:05', '-1'),
('32', '51', '2027-05-16 10:03:24', '-1'),
('39', '1', '2026-03-25 04:07:08', '1'),
('40', '27', '2026-04-30 00:41:30', '1'),
('43', '83', '2030-01-11 19:45:20', '1'),
('46', '25', '2026-10-08 09:16:09', '1'),
('40', '74', '2029-04-26 01:02:40', '1'),
('6', '71', '2029-01-11 17:33:36', '1'),
('8', '41', '2026-07-22 03:39:21', '1'),
('10', '86', '2030-04-26 03:14:24', '1'),
('9', '139', '2034-09-06 03:36:42', '1'),
('35', '59', '2028-01-11 00:14:51', '1'),
('11', '87', '2030-05-15 16:38:36', '1'),
('30', '23', '2025-06-30 20:56:24', '1'),
('18', '97', '2031-03-21 08:51:46', '1'),
('26', '88', '2030-06-10 18:30:52', '-1'),
('13', '10', '2024-01-10 00:20:54', '1'),
('28', '11', '2025-04-20 03:47:40', '1'),
('27', '112', '2032-06-11 14:01:21', '1'),
('11', '52', '2027-06-11 11:55:40', '1'),
('20', '49', '2027-03-22 00:04:50', '1'),
('28', '41', '2026-07-22 03:39:21', '1'),
('50', '29', '2027-02-28 19:33:37', '1'),
('4', '46', '2026-12-15 20:10:51', '-1'),
('25', '3', '2025-01-15 15:00:42', '1'),
('12', '79', '2029-09-06 16:38:02', '1'),
('48', '109', '2032-03-22 02:10:31', '1'),
('2', '11', '2024-01-11 15:27:55', '-1'),
('40', '100', '2031-06-10 20:42:36', '1'),
('39', '33', '2026-03-25 04:07:08', '1'),
('43', '9', '2026-07-20 12:32:20', '1'),
('23', '9', '2024-11-21 05:02:08', '1'),
('45', '81', '2029-11-22 07:07:49', '-1'),
('36', '81', '2029-11-22 07:07:49', '1'),
('45', '133', '2034-03-22 06:33:59', '1'),
('6', '133', '2034-03-22 06:33:59', '1'),
('34', '126', '2033-08-17 12:00:46', '1'),
('9', '113', '2032-07-22 07:56:46', '1'),
('34', '15', '2025-10-11 13:18:27', '1'),
('1', '66', '2028-08-16 09:55:05', '1'),
('21', '66', '2028-08-16 09:55:05', '1'),
('47', '14', '2026-11-13 05:50:31', '1'),
('38', '123', '2033-05-16 14:20:49', '1'),
('20', '141', '2034-11-21 18:06:29', '-1'),
('32', '40', '2026-06-11 09:43:56', '1'),
('50', '105', '2031-11-22 11:31:17', '1'),
('25', '101', '2031-07-21 14:38:01', '1'),
('3', '21', '2024-11-21 05:02:08', '1'),
('46', '29', '2026-10-08 09:16:09', '1'),
('27', '44', '2026-10-13 06:37:12', '-1'),
('12', '133', '2034-03-22 06:33:59', '1'),
('8', '58', '2027-12-15 22:22:35', '-1'),
('24', '29', '2025-07-22 01:27:37', '1'),
('24', '123', '2033-05-16 14:20:49', '1'),
('25', '43', '2026-09-05 18:55:49', '1'),
('48', '91', '2030-09-06 18:49:46', '-1'),
('30', '48', '2027-02-25 13:19:35', '1'),
('18', '53', '2027-07-22 05:51:05', '-1'),
('31', '43', '2026-09-05 18:55:49', '-1'),
('32', '137', '2034-07-20 21:13:13', '-1'),
('23', '110', '2032-04-26 22:44:53', '1'),
('6', '137', '2034-07-20 21:13:13', '1'),
('3', '101', '2031-07-21 14:38:01', '1'),
('36', '86', '2030-04-26 03:14:24', '-1'),
('26', '118', '2032-12-16 00:28:16', '1'),
('50', '73', '2029-03-21 04:28:18', '-1'),
('34', '20', '2025-10-11 13:18:27', '1'),
('26', '5', '2025-02-09 01:45:57', '1'),
('20', '17', '2024-08-30 02:04:17', '1'),
('35', '107', '2032-01-12 00:08:48', '1'),
('34', '66', '2028-08-16 09:55:05', '1'),
('3', '83', '2030-01-11 19:45:20', '1'),
('44', '88', '2030-06-10 18:30:52', '-1'),
('20', '128', '2033-10-13 13:06:21', '1'),
('3', '47', '2027-01-10 22:03:07', '1'),
('49', '131', '2034-01-11 04:32:16', '1'),
('21', '138', '2034-08-15 23:05:29', '1'),
('26', '21', '2025-02-09 01:45:57', '1'),
('34', '99', '2031-05-15 18:50:20', '1'),
('20', '90', '2030-08-16 14:18:33', '1'),
('5', '138', '2034-08-15 23:05:29', '1'),
('50', '15', '2027-02-28 19:33:37', '-1'),
('43', '12', '2026-07-20 12:32:20', '-1'),
('14', '47', '2027-01-10 22:03:07', '-1'),
('48', '142', '2034-12-16 04:51:44', '1'),
('32', '7', '2025-08-15 12:12:52', '-1'),
('4', '128', '2033-10-13 13:06:21', '1'),
('8', '27', '2025-05-16 05:39:56', '1'),
('37', '75', '2029-05-15 14:26:52', '1'),
('41', '133', '2034-03-22 06:33:59', '-1'),
('9', '17', '2024-07-21 23:15:53', '1'),
('7', '89', '2030-07-21 12:26:17', '-1'),
('32', '46', '2026-12-15 20:10:51', '1'),
('10', '128', '2033-10-13 13:06:21', '1'),
('10', '103', '2031-09-06 21:01:30', '-1'),
('13', '139', '2034-09-06 03:36:42', '1'),
('9', '53', '2027-07-22 05:51:05', '1'),
('46', '116', '2032-10-13 10:54:37', '1'),
('16', '71', '2029-01-11 17:33:36', '1'),
('32', '12', '2025-08-15 12:12:52', '-1'),
('44', '66', '2028-08-16 09:55:05', '1'),
('11', '143', '2035-01-11 06:44:00', '1'),
('13', '13', '2024-03-21 17:29:38', '1'),
('14', '63', '2028-05-15 12:15:08', '1'),
('38', '81', '2029-11-22 07:07:49', '1'),
('30', '74', '2029-04-26 01:02:40', '1'),
('18', '73', '2029-03-21 04:28:18', '1'),
('2', '64', '2028-06-10 14:07:24', '1'),
('4', '68', '2028-10-14 02:07:41', '1'),
('19', '73', '2029-03-21 04:28:18', '1'),
('33', '69', '2028-11-22 04:56:05', '1'),
('2', '55', '2027-09-05 21:07:33', '1'),
('20', '52', '2027-06-11 11:55:40', '1'),
('1', '54', '2027-08-17 07:43:21', '1'),
('35', '3', '2025-11-16 09:52:49', '1'),
('17', '112', '2032-06-11 14:01:21', '1'),
('27', '22', '2025-03-12 00:59:16', '-1'),
('29', '108', '2032-02-26 15:25:16', '1'),
('8', '105', '2031-11-22 11:31:17', '-1'),
('3', '45', '2026-11-21 09:25:36', '1'),
('42', '87', '2030-05-15 16:38:36', '-1'),
('41', '105', '2031-11-22 11:31:17', '1'),
('4', '52', '2027-06-11 11:55:40', '-1'),
('37', '112', '2032-06-11 14:01:21', '-1'),
('43', '38', '2026-07-20 12:32:20', '1'),
('45', '9', '2026-09-15 13:37:55', '1'),
('50', '114', '2032-08-17 09:49:02', '1'),
('45', '15', '2026-09-15 13:37:55', '1'),
('32', '4', '2025-08-15 12:12:52', '1'),
('10', '53', '2027-07-22 05:51:05', '1'),
('45', '53', '2027-07-22 05:51:05', '1'),
('16', '29', '2025-07-22 01:27:37', '1'),
('21', '91', '2030-09-06 18:49:46', '-1'),
('35', '4', '2025-11-16 09:52:49', '1'),
('5', '61', '2028-03-21 02:16:34', '-1'),
('41', '64', '2028-06-10 14:07:24', '1'),
('17', '26', '2025-04-26 16:15:44', '1'),
('45', '28', '2026-09-15 13:37:55', '-1'),
('9', '39', '2026-05-16 07:51:40', '1'),
('35', '114', '2032-08-17 09:49:02', '1'),
('4', '91', '2030-09-06 18:49:46', '1'),
('4', '59', '2028-01-11 00:14:51', '1'),
('16', '97', '2031-03-21 08:51:46', '1'),
('9', '9', '2023-11-22 02:50:24', '1'),
('22', '105', '2031-11-22 11:31:17', '1'),
('16', '66', '2028-08-16 09:55:05', '-1'),
('27', '48', '2027-02-25 13:19:35', '-1'),
('3', '75', '2029-05-15 14:26:52', '1'),
('39', '88', '2030-06-10 18:30:52', '-1'),
('35', '74', '2029-04-26 01:02:40', '1'),
('40', '13', '2026-04-30 00:41:30', '1'),
('29', '26', '2025-05-26 00:22:02', '1'),
('18', '106', '2031-12-16 22:16:32', '-1'),
('36', '39', '2026-05-16 07:51:40', '1'),
('29', '47', '2027-01-10 22:03:07', '-1'),
('23', '20', '2024-11-21 05:02:08', '-1'),
('33', '46', '2026-12-15 20:10:51', '1'),
('48', '40', '2026-12-20 17:31:54', '1'),
('37', '51', '2027-05-16 10:03:24', '1'),
('21', '87', '2030-05-15 16:38:36', '1'),
('7', '98', '2031-04-26 05:26:08', '1'),
('48', '12', '2026-12-20 17:31:54', '-1'),
('12', '8', '2023-12-21 10:56:42', '-1'),
('11', '134', '2034-04-27 03:08:21', '-1'),
('24', '109', '2032-03-22 02:10:31', '1'),
('41', '101', '2031-07-21 14:38:01', '-1'),
('33', '53', '2027-07-22 05:51:05', '1'),
('12', '104', '2031-10-14 08:42:53', '1'),
('35', '110', '2032-04-26 22:44:53', '1'),
('15', '24', '2025-02-27 00:03:08', '-1'),
('25', '23', '2025-01-15 15:00:42', '-1'),
('50', '3', '2027-02-28 19:33:37', '1'),
('13', '46', '2026-12-15 20:10:51', '1'),
('2', '23', '2025-01-10 17:39:39', '1'),
('3', '80', '2029-10-14 04:19:25', '1'),
('4', '85', '2030-03-21 06:40:02', '1'),
('44', '105', '2031-11-22 11:31:17', '-1'),
('46', '101', '2031-07-21 14:38:01', '1'),
('8', '68', '2028-10-14 02:07:41', '1'),
('15', '123', '2033-05-16 14:20:49', '1'),
('32', '65', '2028-07-21 08:02:49', '1'),
('33', '17', '2025-09-20 08:47:14', '-1'),
('17', '126', '2033-08-17 12:00:46', '1'),
('44', '73', '2029-03-21 04:28:18', '-1'),
('40', '48', '2027-02-25 13:19:35', '1'),
('15', '11', '2024-03-26 14:50:41', '1'),
('40', '33', '2026-04-30 00:41:30', '1'),
('40', '106', '2031-12-16 22:16:32', '1'),
('40', '18', '2026-04-30 00:41:30', '-1'),
('34', '77', '2029-07-21 10:14:33', '-1'),
('31', '53', '2027-07-22 05:51:05', '1'),
('31', '120', '2033-02-25 17:37:00', '-1'),
('20', '43', '2026-09-05 18:55:49', '1'),
('47', '78', '2029-08-16 12:06:49', '-1'),
('24', '66', '2028-08-16 09:55:05', '1'),
('49', '86', '2030-04-26 03:14:24', '1'),
('8', '67', '2028-09-06 14:26:18', '1'),
('27', '62', '2028-04-25 22:50:56', '1'),
('34', '83', '2030-01-11 19:45:20', '-1'),
('4', '148', '2035-06-11 20:36:33', '1'),
('4', '14', '2024-04-26 14:04:00', '1'),
('39', '104', '2031-10-14 08:42:53', '1'),
('40', '85', '2030-03-21 06:40:02', '1'),
('6', '90', '2030-08-16 14:18:33', '1'),
('9', '60', '2028-02-25 15:31:19', '-1'),
('41', '86', '2030-04-26 03:14:24', '1'),
('29', '93', '2030-11-22 09:19:33', '1'),
('46', '7', '2026-10-08 09:16:09', '-1'),
('5', '86', '2030-04-26 03:14:24', '1'),
('23', '44', '2026-10-13 06:37:12', '-1'),
('39', '115', '2032-09-05 23:13:14', '1'),
('34', '92', '2030-10-14 06:31:09', '1'),
('38', '85', '2030-03-21 06:40:02', '1'),
('14', '3', '2024-02-21 09:23:20', '-1'),
('16', '41', '2026-07-22 03:39:21', '1'),
('49', '13', '2027-01-25 14:06:16', '1'),
('21', '44', '2026-10-13 06:37:12', '1'),
('7', '86', '2030-04-26 03:14:24', '1'),
('24', '71', '2029-01-11 17:33:36', '1'),
('47', '85', '2030-03-21 06:40:02', '-1'),
('41', '2', '2026-05-03 06:55:32', '-1'),
('34', '44', '2026-10-13 06:37:12', '-1'),
('19', '32', '2025-10-13 04:25:28', '-1'),
('3', '28', '2025-06-11 07:32:12', '-1'),
('18', '138', '2034-08-15 23:05:29', '-1'),
('17', '123', '2033-05-16 14:20:49', '-1'),
('23', '62', '2028-04-25 22:50:56', '1'),
('22', '79', '2029-09-06 16:38:02', '1'),
('1', '147', '2035-05-15 03:37:16', '-1'),
('26', '129', '2033-11-21 15:54:45', '-1'),
('28', '6', '2025-04-20 03:47:40', '1'),
('17', '129', '2033-11-21 15:54:45', '-1'),
('3', '70', '2028-12-16 15:41:20', '1'),
('20', '131', '2034-01-11 04:32:16', '1'),
('33', '35', '2026-01-10 19:51:23', '1'),
('50', '125', '2033-07-20 19:01:29', '1'),
('1', '20', '2024-10-13 02:13:44', '1'),
('2', '83', '2030-01-11 19:45:20', '1'),
('34', '127', '2033-09-06 01:24:58', '-1'),
('37', '10', '2026-01-12 10:58:24', '-1'),
('15', '88', '2030-06-10 18:30:52', '1'),
('32', '93', '2030-11-22 09:19:33', '-1'),
('14', '106', '2031-12-16 22:16:32', '-1'),
('17', '106', '2031-12-16 22:16:32', '1'),
('46', '4', '2026-10-08 09:16:09', '-1'),
('20', '126', '2033-08-17 12:00:46', '-1'),
('19', '13', '2024-07-25 05:29:55', '1'),
('22', '15', '2024-10-16 08:27:46', '1'),
('38', '99', '2031-05-15 18:50:20', '1'),
('14', '19', '2024-09-05 14:32:21', '1'),
('9', '64', '2028-06-10 14:07:24', '1'),
('6', '91', '2030-09-06 18:49:46', '-1'),
('47', '40', '2026-11-13 05:50:31', '1'),
('6', '67', '2028-09-06 14:26:18', '1'),
('35', '27', '2025-11-16 09:52:49', '1'),
('19', '94', '2030-12-16 20:04:48', '1'),
('4', '78', '2029-08-16 12:06:49', '-1'),
('15', '71', '2029-01-11 17:33:36', '-1'),
('29', '122', '2033-04-27 00:56:37', '1'),
('15', '126', '2033-08-17 12:00:46', '1'),
('39', '24', '2026-03-25 04:07:08', '1'),
('6', '15', '2024-05-16 03:28:12', '-1'),
('26', '72', '2029-02-26 08:50:04', '1'),
('30', '94', '2030-12-16 20:04:48', '1'),
('25', '87', '2030-05-15 16:38:36', '1'),
('11', '51', '2027-05-16 10:03:24', '1'),
('32', '67', '2028-09-06 14:26:18', '1'),
('19', '52', '2027-06-11 11:55:40', '-1'),
('34', '146', '2035-04-27 05:20:05', '1'),
('18', '20', '2024-10-13 02:13:44', '1'),
('25', '15', '2025-01-15 15:00:42', '1'),
('23', '73', '2029-03-21 04:28:18', '1'),
('4', '1', '2023-04-11 04:42:06', '1'),
('28', '49', '2027-03-22 00:04:50', '1'),
('21', '101', '2031-07-21 14:38:01', '1'),
('30', '123', '2033-05-16 14:20:49', '-1'),
('25', '112', '2032-06-11 14:01:21', '1'),
('14', '79', '2029-09-06 16:38:02', '-1'),
('20', '53', '2027-07-22 05:51:05', '-1'),
('40', '19', '2026-04-30 00:41:30', '1'),
('39', '36', '2026-03-25 04:07:08', '1'),
('43', '90', '2030-08-16 14:18:33', '1'),
('35', '122', '2033-04-27 00:56:37', '1'),
('45', '33', '2026-09-15 13:37:55', '1'),
('8', '12', '2024-02-26 06:44:23', '-1'),
('39', '53', '2027-07-22 05:51:05', '-1'),
('13', '31', '2025-09-05 16:44:05', '1'),
('34', '50', '2027-04-26 20:39:12', '1'),
('50', '21', '2027-02-28 19:33:37', '1'),
('5', '58', '2027-12-15 22:22:35', '1'),
('7', '9', '2023-11-22 02:50:24', '1'),
('25', '98', '2031-04-26 05:26:08', '-1'),
('46', '104', '2031-10-14 08:42:53', '1'),
('14', '118', '2032-12-16 00:28:16', '1'),
('47', '68', '2028-10-14 02:07:41', '1'),
('14', '15', '2024-05-16 03:28:12', '-1'),
('24', '70', '2028-12-16 15:41:20', '1'),
('23', '76', '2029-06-10 16:19:08', '1'),
('39', '73', '2029-03-21 04:28:18', '-1'),
('32', '43', '2026-09-05 18:55:49', '1'),
('21', '11', '2024-09-02 08:18:19', '1'),
('36', '74', '2029-04-26 01:02:40', '-1'),
('29', '147', '2035-05-15 03:37:16', '1'),
('43', '34', '2026-07-20 12:32:20', '1'),
('15', '140', '2034-10-13 15:18:05', '-1'),
('37', '103', '2031-09-06 21:01:30', '1'),
('11', '7', '2023-11-15 14:22:20', '1'),
('2', '31', '2025-09-05 16:44:05', '1'),
('4', '48', '2027-02-25 13:19:35', '-1'),
('11', '90', '2030-08-16 14:18:33', '1'),
('12', '143', '2035-01-11 06:44:00', '-1'),
('47', '4', '2026-11-13 05:50:31', '-1'),
('32', '88', '2030-06-10 18:30:52', '1'),
('34', '40', '2026-06-11 09:43:56', '-1'),
('19', '131', '2034-01-11 04:32:16', '1'),
('37', '64', '2028-06-10 14:07:24', '1'),
('13', '125', '2033-07-20 19:01:29', '-1'),
('45', '94', '2030-12-16 20:04:48', '1'),
('5', '123', '2033-05-16 14:20:49', '-1'),
('41', '94', '2030-12-16 20:04:48', '-1'),
('31', '28', '2025-07-02 12:03:25', '1'),
('22', '73', '2029-03-21 04:28:18', '-1'),
('50', '121', '2033-03-22 04:22:15', '1'),
('39', '138', '2034-08-15 23:05:29', '1'),
('45', '101', '2031-07-21 14:38:01', '-1'),
('21', '34', '2025-12-15 17:59:07', '1'),
('14', '139', '2034-09-06 03:36:42', '1'),
('7', '145', '2035-03-20 17:38:42', '-1'),
('13', '26', '2025-04-26 16:15:44', '-1'),
('5', '94', '2030-12-16 20:04:48', '-1'),
('7', '52', '2027-06-11 11:55:40', '-1'),
('10', '40', '2026-06-11 09:43:56', '1'),
('10', '87', '2030-05-15 16:38:36', '1'),
('15', '99', '2031-05-15 18:50:20', '1'),
('36', '40', '2026-06-11 09:43:56', '1'),
('36', '93', '2030-11-22 09:19:33', '1'),
('35', '32', '2025-11-16 09:52:49', '1'),
('9', '74', '2029-04-26 01:02:40', '1'),
('18', '117', '2032-11-21 13:43:01', '1'),
('30', '148', '2035-06-11 20:36:33', '1'),
('44', '34', '2026-08-10 17:03:33', '1'),
('11', '69', '2028-11-22 04:56:05', '1'),
('27', '136', '2034-06-11 18:24:49', '1'),
('1', '27', '2025-05-16 05:39:56', '1'),
('14', '4', '2024-02-21 09:23:20', '1'),
('5', '134', '2034-04-27 03:08:21', '1'),
('36', '99', '2031-05-15 18:50:20', '1'),
('27', '139', '2034-09-06 03:36:42', '1'),
('44', '21', '2026-08-10 17:03:33', '1'),
('49', '50', '2027-04-26 20:39:12', '1'),
('40', '81', '2029-11-22 07:07:49', '-1'),
('26', '18', '2025-02-09 01:45:57', '1'),
('45', '121', '2033-03-22 04:22:15', '1'),
('13', '121', '2033-03-22 04:22:15', '-1'),
('28', '138', '2034-08-15 23:05:29', '1'),
('28', '109', '2032-03-22 02:10:31', '1'),
('35', '86', '2030-04-26 03:14:24', '1'),
('14', '41', '2026-07-22 03:39:21', '-1'),
('46', '5', '2026-10-08 09:16:09', '1'),
('2', '77', '2029-07-21 10:14:33', '1'),
('46', '63', '2028-05-15 12:15:08', '1'),
('36', '29', '2025-12-09 05:31:03', '-1'),
('25', '97', '2031-03-21 08:51:46', '-1'),
('7', '33', '2025-11-21 07:13:52', '1'),
('33', '76', '2029-06-10 16:19:08', '1'),
('27', '100', '2031-06-10 20:42:36', '1'),
('21', '60', '2028-02-25 15:31:19', '1'),
('47', '77', '2029-07-21 10:14:33', '-1'),
('17', '19', '2024-09-05 14:32:21', '1'),
('21', '14', '2024-09-02 08:18:19', '-1'),
('41', '78', '2029-08-16 12:06:49', '-1'),
('38', '15', '2026-02-20 13:46:48', '-1'),
('9', '98', '2031-04-26 05:26:08', '-1'),
('28', '90', '2030-08-16 14:18:33', '1'),
('18', '133', '2034-03-22 06:33:59', '1'),
('49', '73', '2029-03-21 04:28:18', '1'),
('22', '87', '2030-05-15 16:38:36', '1'),
('29', '91', '2030-09-06 18:49:46', '1'),
('6', '21', '2024-11-21 05:02:08', '1'),
('38', '89', '2030-07-21 12:26:17', '-1'),
('8', '52', '2027-06-11 11:55:40', '1'),
('20', '8', '2024-08-30 02:04:17', '1'),
